Date,Close,High,Low,Open,Volume,Change,label
2009-05-22,66.51702117919922,67.249293775324,66.26297102798432,66.84579732857688,166811900,-0.1419830322265625,0.0
2009-05-26,68.2206802368164,68.41495188546168,65.99397871082897,66.02386797234219,236318500,1.7036590576171875,1.0
2009-05-27,67.00272369384766,68.55693124168633,66.89811411858874,68.32529656801219,246015800,-1.21795654296875,-1.0
2009-05-28,67.93675231933594,68.25058109356438,66.57682193021752,67.59303427601976,289095000,0.9340286254882812,1.0
2009-05-29,69.13971710205078,70.01395619724134,67.75737221036817,68.31030902688303,258641500,1.2029647827148438,1.0
2009-06-01,70.81346893310547,71.11235567605539,69.81220490013227,69.99153466558603,276246800,1.6737518310546875,1.0
2009-06-02,70.87327575683594,71.26183038825127,70.41000653580046,70.53703159958162,230874500,0.05980682373046875,0.0
2009-06-03,69.97663116455078,70.33529089161206,69.31161079069746,70.26804433058567,235310500,-0.8966445922851562,-1.0
2009-06-04,70.6341781616211,70.73878772428526,69.71510761810116,70.23815543142197,210102300,0.6575469970703125,1.0
2009-06-05,70.64913177490234,71.48600834885774,70.08872091164545,71.35150951364432,284257900,0.01495361328125,0.0
2009-06-08,70.35772705078125,71.06010487406594,69.5208446752992,70.11861291424799,238565100,-0.29140472412109375,0.0
2009-06-09,70.71636962890625,71.08997682504409,70.2530946534097,70.7537326288374,225125500,0.358642578125,0.0
2009-06-10,70.53707122802734,71.35153254244801,69.63294209425929,71.344064499766,296100400,-0.17929840087890625,0.0
2009-06-11,70.85087585449219,71.81478320539253,70.65659849596807,70.67154597782054,275414200,0.31380462646484375,0.0
2009-06-12,71.04515838623047,71.0899894334643,70.23816533125517,70.5370522813343,184361800,0.19428253173828125,0.0
2009-06-15,69.41622161865234,70.25309813091847,69.04261440402105,70.2082670894167,224190500,-1.628936767578125,-1.0
2009-06-16,68.47471618652344,69.70762088910303,68.42988515396173,69.66278985654134,227319000,-0.9415054321289062,-1.0
2009-06-17,68.40747833251953,68.99030463307112,67.86948307022783,68.44483563080502,223445200,-0.06723785400390625,0.0
2009-06-18,68.90812683105469,69.24437109881228,68.18332780418714,68.51210403100407,211725100,0.5006484985351562,1.0
2009-06-19,69.1620864868164,69.6580306658856,68.77133702888817,69.567862124052,215655600,0.25395965576171875,0.0
2009-06-22,67.08810424804688,68.52334760097867,67.06556211923527,68.48577356429728,251913600,-2.0739822387695312,-1.0
2009-06-23,67.14073944091797,67.53899921207042,66.7650218103219,67.23091373613961,188309800,0.05263519287109375,0.0
2009-06-24,67.71934509277344,68.44072222669297,67.32859556211129,67.7494031899779,211577700,0.5786056518554688,1.0
2009-06-25,69.19217681884766,69.25980325673373,67.30607225572665,67.38121465326587,279411000,1.4728317260742188,1.0
2009-06-26,69.0118408203125,69.31241619849823,68.58352276962235,68.95924055910488,167579000,-0.18033599853515625,0.0
2009-06-29,69.6580581665039,69.74823247693261,68.83148038639703,69.21471403947275,168481300,0.6462173461914062,1.0
2009-06-30,69.094482421875,69.92857617071306,68.5835061228841,69.67309088771616,228888200,-0.5635757446289062,-1.0
2009-07-01,69.3800048828125,70.05629762646774,69.2898306059935,69.38751510613457,173041100,0.2855224609375,0.0
2009-07-02,67.48641204833984,69.40257462882735,67.44884371779916,68.47830655596937,212309900,-1.8935928344726562,-1.0
2009-07-06,67.47888946533203,67.57657398644649,66.62225371710944,66.83265467519975,174499600,-0.0075225830078125,0.0
2009-07-07,66.17140197753906,67.49392993650638,66.12631768640294,67.4112715807586,197088900,-1.3074874877929688,-1.0
2009-07-08,66.12629699707031,66.72744744478736,65.37486180392179,66.56964100919008,248050500,-0.04510498046875,0.0
2009-07-09,66.25402069091797,66.80257074784372,66.05865172422675,66.58465391607837,163777600,0.12772369384765625,0.0
2009-07-10,66.09623718261719,66.49449690735027,65.63786126807656,65.90086243224034,173520300,-0.15778350830078125,0.0
2009-07-13,67.704345703125,67.75694596525324,65.8182407616722,66.35927530527607,217413500,1.6081085205078125,1.0
2009-07-14,68.08757019042969,68.14768640553406,67.42630902327508,67.91473750525408,181487400,0.3832244873046875,0.0
2009-07-15,70.07887268066406,70.26673154586732,68.14016781584698,68.98928782268659,220877900,1.991302490234375,1.0
2009-07-16,69.96613311767578,71.01814356212317,69.74821621801917,69.88347478563377,231174500,-0.11273956298828125,0.0
2009-07-17,70.73258209228516,70.87535659219638,70.28923814644773,70.6799818659486,138561700,0.766448974609375,1.0
2009-07-20,71.48405456542969,71.60428699308787,70.77770911842977,71.14591089538699,164179400,0.7514724731445312,1.0
2009-07-21,71.81468200683594,72.06265706840904,70.95053013750363,72.04011492335644,217718300,0.33062744140625,0.0
2009-07-22,71.79962158203125,72.23544955554178,71.30367169538877,71.35627191976045,196068100,-0.0150604248046875,0.0
2009-07-23,73.38516998291016,73.70077141507068,71.7846092156749,71.84472541218054,258795500,1.5855484008789062,1.0
2009-07-24,73.68573760986328,73.7458538048273,72.65627500283485,73.03950284648974,154003100,0.300567626953125,0.0
2009-07-27,73.90365600585938,73.9412300617179,73.14470479488604,73.55048051957488,159259400,0.21791839599609375,0.0
2009-07-28,73.55802154541016,73.91871311238675,72.9343286967829,73.38519458875314,186685200,-0.34563446044921875,0.0
2009-07-29,73.377685546875,73.70831330369583,72.87422508410356,73.21988476300628,194399300,-0.18033599853515625,0.0
2009-07-30,74.14411926269531,75.0157869576854,74.09151902130773,74.26435166186485,225575400,0.7664337158203125,1.0
2009-07-31,74.24929809570312,74.74524799817281,73.92618078339567,74.12907146458586,207358000,0.1051788330078125,0.0
2009-08-03,75.47415924072266,75.54178566218756,74.62503372902289,75.0308094568005,175776900,1.2248611450195312,1.0
2009-08-04,75.6695327758789,75.7747332597384,74.97821367251748,75.13601439830674,176714600,0.19537353515625,0.0
2009-08-05,75.45159912109375,75.78974261383517,74.82790662888698,75.72211047549008,184726400,-0.21793365478515625,0.0
2009-08-06,75.06087493896484,75.90999480119771,74.70769941524956,75.79728408766869,193203800,-0.39072418212890625,0.0
2009-08-07,76.04524230957031,76.66893492086774,75.43658161321748,75.84987327925693,220640900,0.9843673706054688,1.0
2009-08-10,75.88746643066406,76.06029911110221,75.34643197555049,75.69960756336062,130898700,-0.15777587890625,0.0
2009-08-11,74.94064331054688,75.60190429583562,74.73775257361989,75.54930405533534,157301000,-0.9468231201171875,-1.0
2009-08-12,75.7446517944336,76.31573827799662,74.77529993726203,74.81286824821018,219052400,0.8040084838867188,1.0
2009-08-13,76.32328033447266,76.35333843330697,75.33890196288229,76.09033723475186,176449500,0.5786285400390625,1.0
2009-08-14,75.73716735839844,76.34582813920868,74.91809987013853,76.2857119370802,199616100,-0.5861129760742188,-1.0
2009-08-17,73.87360382080078,74.35452196270455,73.72331905132954,74.27937957796892,237667500,-1.8635635375976562,-1.0
2009-08-18,74.45972442626953,74.7227313793268,73.90366388485604,74.03892247417247,173461500,0.58612060546875,1.0
2009-08-19,75.11344146728516,75.36893234692928,73.7984302250715,73.87357257802776,192812800,0.653717041015625,1.0
2009-08-20,75.88746643066406,76.06029911110221,75.0458623742631,75.2111733617721,174131300,0.7740249633789062,1.0
2009-08-21,77.37528228759766,77.49550893661626,76.36084592958444,76.51113067410658,224605000,1.4878158569335938,1.0
2009-08-24,77.3677749633789,78.11169427786439,77.08974184869419,77.69089235985177,191279000,-0.00750732421875,0.0
2009-08-25,77.51805877685547,78.34463635871232,77.35274211388497,77.67585948251032,215310600,0.1502838134765625,0.0
2009-08-26,77.52555084228516,77.87872622445283,77.01457479142445,77.27757590591283,194620700,0.0074920654296875,0.0
2009-08-27,77.69840240478516,77.93886144434946,76.60130767846077,77.48048550439943,196230100,0.1728515625,0.0
2009-08-28,77.68338775634766,78.41228099443991,77.14986932288767,78.32211241768424,147024400,-0.0150146484375,0.0
2009-08-31,76.99207305908203,77.08224737408,76.4886126995874,76.92444662258156,176051600,-0.691314697265625,-1.0
2009-09-01,75.2938232421875,77.57818749928461,75.13602249938437,76.60883516521072,321276800,-1.6982498168945312,-1.0
2009-09-02,75.00825500488281,75.47414685282442,74.8203962209863,74.97819691149995,171805000,-0.2855682373046875,0.0
2009-09-03,75.63195037841797,75.72211892895142,74.83542520640212,75.44409158747952,143572300,0.6236953735351562,1.0
2009-09-04,76.69146728515625,76.71400942170412,75.55680437028316,75.7822314687569,142687900,1.0595169067382812,1.0
2009-09-08,77.3527603149414,77.43541866587611,76.93946856026785,77.39784460345233,132909100,0.6612930297851562,1.0
2009-09-09,77.94639587402344,78.20939711509419,77.24756072889426,77.48801982544424,154612500,0.5936355590820312,1.0
2009-09-10,78.7428970336914,78.79549726953239,77.56314397297594,77.99897777451305,162902400,0.7965011596679688,1.0
2009-09-11,78.72787475585938,79.12614028511595,78.35967305990143,78.89319144102315,152360100,-0.01502227783203125,0.0
2009-09-14,79.11109161376953,79.24635016998513,77.51053680938097,78.059081257981,149593800,0.38321685791015625,0.0
2009-09-15,79.44172668457031,79.73478594073624,78.72034961300838,79.23883597922753,196795900,0.33063507080078125,0.0
2009-09-16,80.64403533935547,80.6590615226829,79.44925597645093,79.72728336548097,206406300,1.2023086547851562,1.0
2009-09-17,80.5237808227539,81.20006776550949,80.08043117248674,80.5312910453219,229170900,-0.1202545166015625,0.0
2009-09-18,80.57514953613281,80.90735776427228,80.30334385134661,80.89980600627722,153799100,0.05136871337890625,0.0
2009-09-21,80.3713150024414,80.78657540443676,79.77485844001927,79.94850860063174,151892000,-0.20383453369140625,0.0
2009-09-22,80.83940887451172,81.06591554709765,80.4845511089356,80.8469606330123,143126700,0.4680938720703125,0.0
2009-09-23,80.16742706298828,81.5642025133036,80.02397248755555,81.02814299497945,225947400,-0.6719818115234375,-1.0
2009-09-24,79.2840805053711,80.51475216363723,78.93677449924024,80.34110204072377,228636800,-0.8833465576171875,-1.0
2009-09-25,78.86124420166016,79.54831000461631,78.58943858294148,79.11040031220264,204059000,-0.4228363037109375,0.0
2009-09-28,80.27313232421875,80.4467881740978,79.1481624594286,79.16326021318629,118285800,1.4118881225585938,1.0
2009-09-29,80.03152465820312,80.80163679490929,79.86542057216975,80.41658360670752,133733900,-0.241607666015625,0.0
2009-09-30,79.72196960449219,80.37883422163725,78.98961045793631,80.30333393192356,254383000,-0.3095550537109375,0.0
2009-10-01,77.74383544921875,79.82767685326694,77.72873193510738,77.76648496008293,281840600,-1.9781341552734375,-1.0
2009-10-02,77.38143920898438,77.84199854288255,77.00393193597301,77.02658145070507,224748800,-0.362396240234375,0.0
2009-10-05,78.53662109375,78.76312779210839,77.4645016768368,77.6910083751952,149875000,1.155181884765625,1.0
2009-10-06,79.66158294677734,80.11459050289912,79.05756903174591,79.10286805926701,202491100,1.1249618530273438,1.0
2009-10-07,79.88054656982422,79.96359863621781,79.32938338014894,79.48038399524407,159200300,0.218963623046875,0.0
2009-10-08,80.49209594726562,80.91490222208509,79.91828331693675,80.44679692076454,183305800,0.6115493774414062,1.0
2009-10-09,80.98284149169922,80.98284149169922,80.3033274187835,80.51473051695675,135008300,0.49074554443359375,0.0
2009-10-12,81.2999267578125,81.60947957482813,80.9979199351453,81.36032927440614,118031000,0.31708526611328125,0.0
2009-10-13,81.13386535644531,81.32261899977232,80.60535745925131,81.08101456672591,157692700,-0.1660614013671875,0.0
2009-10-14,82.5306396484375,82.61369171079956,81.10366259193148,82.08518382331731,191421600,1.3967742919921875,1.0
2009-10-15,82.83265686035156,82.83265686035156,82.09274572644159,82.13049300289556,173873600,0.3020172119140625,0.0
2009-10-16,82.21350860595703,82.50041197301765,81.71520215155681,82.14556008229877,192069400,-0.6191482543945312,-1.0
2009-10-19,82.89302825927734,83.1497303797783,82.09271487147728,82.34941699197825,159530400,0.6795196533203125,1.0
2009-10-20,82.45512390136719,83.04403422577889,82.05496718146195,83.0138329578215,180921100,-0.43790435791015625,0.0
2009-10-21,81.7152099609375,83.28563551424415,81.6548074272673,82.32676977351599,225379300,-0.7399139404296875,-1.0
2009-10-22,82.54570770263672,82.8099615328508,81.16403026998691,81.68499193548145,238444000,0.8304977416992188,1.0
2009-10-23,81.60196685791016,82.87039142213737,81.26220688374194,82.81754063864055,240033200,-0.9437408447265625,-1.0
2009-10-26,80.71858978271484,82.53061967865993,80.49208316557043,81.69255325964919,242028200,-0.8833770751953125,-1.0
2009-10-27,80.34861755371094,81.08098232020133,80.15231799013961,80.80917672108528,253266300,-0.36997222900390625,0.0
2009-10-28,78.8310775756836,80.39395757569213,78.78577278243259,80.14480137387667,248821400,-1.5175399780273438,-1.0
2009-10-29,80.52229309082031,80.68084543575026,79.23121905898797,79.4199726734717,198110600,1.6912155151367188,1.0
2009-10-30,78.18928527832031,80.49963313692646,78.09868724171385,80.2580287721385,325608100,-2.3330078125,-1.0
2009-11-02,78.76310729980469,79.58607604677213,77.82689099342701,78.61965271081424,254222900,0.573822021484375,1.0
2009-11-03,79.01226043701172,79.12551375240477,78.17419396752723,78.32519454784936,228362600,0.24915313720703125,0.0
2009-11-04,79.21609497070312,80.28066784485473,79.01224365453669,79.66155638055079,247996700,0.20383453369140625,0.0
2009-11-05,80.67327880859375,80.69592831650853,79.6087116144841,79.774815686262,180015300,1.457183837890625,1.0
2009-11-06,80.88473510742188,81.08859233336965,80.06932348454846,80.22787590456012,170954100,0.211456298828125,0.0
2009-11-09,82.7269058227539,82.77220483154467,81.4433839844049,81.50378074269219,159495700,1.8421707153320312,1.0
2009-11-10,82.74200439453125,82.99871222093292,82.27389927157142,82.53060133767181,171899800,0.01509857177734375,0.0
2009-11-11,83.16485595703125,83.67071433596846,82.76469915696737,83.28565529275619,169466200,0.4228515625,0.0
2009-11-12,82.31925201416016,83.48197534614836,82.10784881930867,83.05161719654211,157144500,-0.8456039428710938,-1.0
2009-11-13,82.76469421386719,83.11954620157475,82.10782950412487,82.53063579436616,150963000,0.44544219970703125,0.0
2009-11-16,83.96517944335938,84.32758901381294,83.29321685841637,83.3385158946088,210922200,1.2004852294921875,1.0
2009-11-17,84.06330871582031,84.10106174361721,83.42909932301627,83.74620401941829,147134100,0.0981292724609375,0.0
2009-11-18,84.01044464111328,84.13124970270715,83.48193689739607,84.00289864499045,156486800,-0.05286407470703125,0.0
2009-11-19,82.91567993164062,84.0406497578513,82.39471816017208,83.43664170310917,208734600,-1.0947647094726562,-1.0
2009-11-20,82.62120819091797,82.8703642716172,82.30410359382886,82.48530539783671,134196000,-0.29447174072265625,0.0
2009-11-23,83.67071533203125,84.36532736155473,83.50461120316605,83.59521502626636,148010200,1.0495071411132812,1.0
2009-11-24,83.7990493774414,83.95760171537857,83.05913846706797,83.80660113457259,138420100,0.12833404541015625,0.0
2009-11-25,84.09351348876953,84.18411730307405,83.67070720928889,83.9349611339643,109564800,0.294464111328125,0.0
2009-11-27,82.7269058227539,83.29316647384339,81.76048856654272,81.84354058952661,126001800,-1.366607666015625,-1.0
2009-11-30,83.00633239746094,83.20263210618106,81.63220563488994,82.6590262662953,160874800,0.27942657470703125,0.0
2009-12-01,84.0331039428711,84.304909584198,83.60274597082059,83.74619478796899,159613700,1.0267715454101562,1.0
2009-12-02,83.99535369873047,84.56916626722007,83.74619755921884,84.0180032095401,132315100,-0.037750244140625,0.0
2009-12-03,83.33853149414062,84.69756043734729,83.27058292713318,84.22190318737785,167324900,-0.6568222045898438,-1.0
2009-12-04,83.81416320800781,84.84852941048041,83.08179820431916,84.44082087975774,274907800,0.4756317138671875,0.0
2009-12-07,83.685791015625,84.20675278050783,83.42153713499695,83.73864755205318,127973800,-0.1283721923828125,0.0
2009-12-08,82.7571029663086,83.63291640108041,82.50039515522485,83.08175928719922,169863700,-0.9286880493164062,-1.0
2009-12-09,83.06671142578125,83.18751653787943,82.31169675608197,82.73450888812083,155063400,0.30960845947265625,0.0
2009-12-10,83.53482055664062,83.8972301237884,83.3913659296002,83.58011959241985,138014600,0.468109130859375,0.0
2009-12-11,83.88967895507812,84.07843261922683,83.5121716267807,83.88967895507812,124854000,0.3548583984375,0.0
2009-12-14,84.4634780883789,84.56162790420122,83.90476318516458,84.4634780883789,107141500,0.5737991333007812,1.0
2009-12-15,84.07086181640625,84.50121984277028,83.80660789851665,84.15391387064346,120408800,-0.39261627197265625,0.0
2009-12-16,84.1991958618164,84.65975506566222,84.01044227861082,84.41060471366053,155358200,0.12833404541015625,0.0
2009-12-17,83.18748474121094,83.7537455270441,83.11198445516037,83.59519319824713,183390100,-1.0117111206054688,-1.0
2009-12-18,83.65814208984375,83.72646224905199,82.95219799837923,83.65054967408363,174591200,0.4706573486328125,0.0
2009-12-21,84.50827026367188,84.78912579987288,84.0755954458495,84.0755954458495,118039600,0.850128173828125,1.0
2009-12-22,84.81195068359375,84.9941281325746,84.58422452888016,84.69049519006205,91707500,0.303680419921875,0.0
2009-12-23,84.97892761230469,85.10038308341454,84.63734423461054,85.01688389485543,111783100,0.1669769287109375,0.0
2009-12-24,85.3812484741211,85.47233429035953,85.01688783521973,85.16111476601843,39677500,0.40232086181640625,0.0
2009-12-28,85.56341552734375,85.7683643803556,85.25978266361324,85.70005002645671,87508500,0.18216705322265625,0.0
2009-12-29,85.44198608398438,85.7987543731616,85.43439945878436,85.78357533144461,80572500,-0.121429443359375,0.0
2009-12-30,85.41156768798828,85.51025166576454,85.14589119265462,85.19143987136414,73138400,-0.03041839599609375,0.0
2009-12-31,84.591796875,85.62414515982012,84.55384059444759,85.60136791669949,90637900,-0.8197708129882812,-1.0
2010-01-04,86.02648162841797,86.0720245454631,84.64495716198476,85.29776599911094,118944600,1.4346847534179688,1.0
2010-01-05,86.25414276123047,86.29209902690911,85.66206208104691,85.97328724393537,111579900,0.2276611328125,0.0
2010-01-06,86.31490325927734,86.52744452866713,86.10236198988756,86.17067634448487,116074400,0.060760498046875,0.0
2010-01-07,86.67924499511719,86.7855156066861,85.91257347624376,86.155478558589,131091100,0.36434173583984375,0.0
2010-01-08,86.96771240234375,87.0056686826623,86.2769532728053,86.45153826311396,126402800,0.2884674072265625,0.0
2010-01-11,87.08919525146484,87.39282242422756,86.71724211959146,87.35487192329076,106375700,0.12148284912109375,0.0
2010-01-12,86.27693939208984,86.69442945184937,85.94294271123073,86.51225207652367,163333500,-0.812255859375,-1.0
2010-01-13,87.00567626953125,87.24858142733152,86.05682709198089,86.49708870896427,161822000,0.7287368774414062,1.0
2010-01-14,87.24099731445312,87.40040329649324,86.85386519160353,86.90700051895023,115718800,0.235321044921875,0.0
2010-01-15,86.26177978515625,87.17267271940557,85.92778300665069,87.08917931609521,212283100,-0.979217529296875,-1.0
2010-01-19,87.33963775634766,87.39277306069954,86.22379057364441,86.24656781092135,139172700,1.0778579711914062,1.0
2010-01-20,86.45153045654297,86.87661295941247,85.76077138938004,86.74757088408633,216490200,-0.8881072998046875,-1.0
2010-01-21,84.78913879394531,86.73997197906903,84.68286817618093,86.47429543465807,344859600,-1.6623916625976562,-1.0
2010-01-22,82.89903259277344,84.8195018998227,82.80794101065162,84.40959846724596,345942400,-1.890106201171875,-1.0
2010-01-25,83.32414245605469,83.80995859578744,83.05087920247202,83.65813924233466,186937500,0.42510986328125,0.0
2010-01-26,82.97496032714844,83.85549513633894,82.7700114547007,82.99773178060754,211168800,-0.34918212890625,0.0
2010-01-27,83.36967468261719,83.5594444934446,82.23105581765267,82.8686796022016,271863600,0.39471435546875,0.0
2010-01-28,82.41322326660156,83.68847647308205,81.91223403797405,83.64293357720163,316104000,-0.956451416015625,-1.0
2010-01-29,81.51750946044922,83.34689299189802,81.38846739485633,82.76999121629282,310677600,-0.8957138061523438,-1.0
2010-02-01,82.78519439697266,82.79278681225563,81.60103243073382,82.09443518043868,187865000,1.2676849365234375,1.0
2010-02-02,83.78717041015625,83.94657636698274,82.64855146883947,82.93700530708159,216327900,1.0019760131835938,1.0
2010-02-03,83.36967468261719,83.86307734903149,83.1267695564107,83.40762516999365,172730700,-0.4174957275390625,0.0
2010-02-04,80.79637908935547,82.76239112577429,80.78119426462709,82.7244406465809,356715700,-2.5732955932617188,-1.0
2010-02-05,80.96339416503906,81.13038673240598,79.38450796281114,80.88748160831823,493585800,0.16701507568359375,0.0
2010-02-08,80.37890625,81.47198229027504,80.31817851635907,81.02412249381746,224166900,-0.5844879150390625,-1.0
2010-02-09,81.38843536376953,82.09437892713773,80.66730698024045,81.32011525566962,337820500,1.0095291137695312,1.0
